"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","82","352649","0.0-8.0-1.15","","","","","","","","","","","","","","","","383.9928771300446","328.00701888335834","4879.399999976158","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","82","352650","0.0-8.0-1.15","","","","","","","","","","reconstruct","","","","","","383.9928771300446","328.00701888335834","4879.399999976158","","","","","","","","","3","500","250","139.7953774329951","174.4190816330545","310.4484717198355","false"
"","","","","","html-keyboard-response","83","355657","0.0-8.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","84","358416","0.0-8.0-1.16","","","","","","","","","","","","","","","","505.9943993255701","287.00828447016596","2757.899999976158","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","84","358416","0.0-8.0-1.16","","","","","","","","","","reconstruct","","","","","","505.9943993255701","287.00828447016596","2757.899999976158","","","","","","","","","4","500","350","63.27629136308425","21.91626459570958","82.16656527435063","false"
"","","","","","html-keyboard-response","85","361426","0.0-8.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","86","364633","0.0-8.0-1.17","","","","","","","","","","","","","","","","383.9998105897145","316.9900017939737","3206.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","364633","0.0-8.0-1.17","","","","","","","","","","reconstruct","","","","","","383.9998105897145","316.9900017939737","3206.5","","","","","","","","","3","500","250","133.95411260420005","179.58514701534637","49.31284974482213","true"
"","","","","","html-button-response","87","367849","0.0-9.0","","","","3214","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are halfway done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","88","370857","0.0-10.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","89","378296","0.0-10.0-1.0","","","","","","","","","","","","","","","","668.0070687481785","310.01703573131607","7438.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","89","378296","0.0-10.0-1.0","","","","","","","","","","reconstruct","","","","","","668.0070687481785","310.01703573131607","7438.199999988079","","","","","","","","","6","625","350","58.72176252482048","329.62816089541474","376.9768833676624","false"
"","","","","","html-keyboard-response","90","381303","0.0-10.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","91","384980","0.0-10.0-1.1","","","","","","","","","","","","","","","","607.0099995803976","392.99990839283186","3676","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","91","384980","0.0-10.0-1.1","","","","","","","","","","reconstruct","","","","","","607.0099995803976","392.99990839283186","3676","","","","","","","","","6","625","350","46.61150326785468","154.2262307298703","200.5960221266582","false"
"","","","","","html-keyboard-response","92","387986","0.0-10.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","93","392196","0.0-10.0-1.2","","","","","","","","","","","","","","","","597.0089368234279","371.00448700200775","4209","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","392196","0.0-10.0-1.2","","","","","","","","","","reconstruct","","","","","","597.0089368234279","371.00448700200775","4209","","","","","","","","","4","500","350","99.25685013050403","143.79438455142665","240.94605455098468","false"
"","","","","","html-keyboard-response","94","395202","0.0-10.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","95","398845","0.0-10.0-1.3","","","","","","","","","","","","","","","","657.009864538496","399.998359609723","3642.0999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","95","398845","0.0-10.0-1.3","","","","","","","","","","reconstruct","","","","","","657.009864538496","399.998359609723","3642.0999999940395","","","","","","","","","3","500","250","217.14420426989219","237.3594536728385","362.0651855013435","false"
"","","","","","html-keyboard-response","96","401850","0.0-10.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","97","405666","0.0-10.0-1.4","","","","","","","","","","","","","","","","399.0070443627708","279.0070976723758","3814.800000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","97","405666","0.0-10.0-1.4","","","","","","","","","","reconstruct","","","","","","399.0070443627708","279.0070976723758","3814.800000011921","","","","","","","","","6","625","350","236.88142218956352","52.64487236707649","229.10436941484497","false"
"","","","","","html-keyboard-response","98","408675","0.0-10.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","99","412776","0.0-10.0-1.5","","","","","","","","","","","","","","","","577.0071061561904","317.00703580444565","4100.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","412776","0.0-10.0-1.5","","","","","","","","","","reconstruct","","","","","","577.0071061561904","317.00703580444565","4100.300000011921","","","","","","","","","4","500","350","83.77726472593807","159.6412221142257","114.01786552594977","true"
"","","","","","html-keyboard-response","100","415787","0.0-10.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","101","419251","0.0-10.0-1.6","","","","","","","","","","","","","","","","493.9900000000346","314.99999916785544","3463.2000000178814","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","101","419251","0.0-10.0-1.6","","","","","","","","","","reconstruct","","","","","","493.9900000000346","314.99999916785544","3463.2000000178814","","","","","","","","","3","500","250","65.27725478159135","119.5254058927605","56.60577695479965","true"
"","","","","","html-keyboard-response","102","422259","0.0-10.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","103","426030","0.0-10.0-1.7","","","","","","","","","","","","","","","","400.99296445882777","284.99289358315224","3769.699999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","103","426030","0.0-10.0-1.7","","","","","","","","","","reconstruct","","","","","","400.99296445882777","284.99289358315224","3769.699999988079","","","","","","","","","6","625","350","233.24895681789312","96.88632847073895","175.37852758252862","false"
"","","","","","html-keyboard-response","104","429036","0.0-10.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","105","433184","0.0-10.0-1.8","","","","","","","","","","","","","","","","368.99000000000007","300.0000000363043","4148","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","105","433184","0.0-10.0-1.8","","","","","","","","","","reconstruct","","","","","","368.99000000000007","300.0000000363043","4148","","","","","","","","","3","500","250","140.22703057410297","215.40965576808193","299.85909995198085","false"
"","","","","","html-keyboard-response","106","436189","0.0-10.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","107","440658","0.0-10.0-1.9","","","","","","","","","","","","","","","","357.00999999999516","281.00000031133675","4467.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","107","440658","0.0-10.0-1.9","","","","","","","","","","reconstruct","","","","","","357.00999999999516","281.00000031133675","4467.5999999940395","","","","","","","","","6","625","350","276.73026588546134","331.1812681770825","55.94607961848715","true"
"","","","","","html-keyboard-response","108","443668","0.0-10.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","109","450032","0.0-10.0-1.10","","","","","","","","","","","","","","","","384.99000000001973","324.00000062798216","6363.9000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","109","450032","0.0-10.0-1.10","","","","","","","","","","reconstruct","","","","","","384.99000000001973","324.00000062798216","6363.9000000059605","","","","","","","","","5","625","250","251.1589142215181","52.33508043884061","198.8477758513559","false"
"","","","","","html-keyboard-response","110","453036","0.0-10.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","111","456316","0.0-10.0-1.11","","","","","","","","","","","","","","","","531.009999547405","332.9999048595978","3278.7000000178814","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","111","456316","0.0-10.0-1.11","","","","","","","","","","reconstruct","","","","","","531.009999547405","332.9999048595978","3278.7000000178814","","","","","","","","","3","500","250","88.60363580932975","83.32537063576497","51.133235186436465","false"
"","","","","","html-keyboard-response","112","459324","0.0-10.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","113","463419","0.0-10.0-1.12","","","","","","","","","","","","","","","","515.998421983893","326.99012529164145","4094.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","113","463419","0.0-10.0-1.12","","","","","","","","","","reconstruct","","","","","","515.998421983893","326.99012529164145","4094.199999988079","","","","","","","","","5","625","250","133.4497036430734","78.57020719944529","58.16086638861475","false"
"","","","","","html-keyboard-response","114","466429","0.0-10.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","115","470184","0.0-10.0-1.13","","","","","","","","","","","","","","","","484.9999689818238","353.9900000481065","3754.4000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","115","470184","0.0-10.0-1.13","","","","","","","","","","reconstruct","","","","","","484.9999689818238","353.9900000481065","3754.4000000059605","","","","","","","","","4","500","350","15.52163106539184","86.1049548628805","98.98329203267542","false"
"","","","","","html-keyboard-response","116","473188","0.0-10.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","117","479193","0.0-10.0-1.14","","","","","","","","","","","","","","","","626.0170710674803","345.00712094277094","6004.0999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","117","479193","0.0-10.0-1.14","","","","","","","","","","reconstruct","","","","","","626.0170710674803","345.00712094277094","6004.0999999940395","","","","","","","","","2","375","350","251.06672182624396","117.11790630185682","330.7445279899558","false"
"","","","","","html-keyboard-response","118","482196","0.0-10.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","119","488398","0.0-10.0-1.15","","","","","","","","","","","","","","","","327.9929288185691","336.992929045809","6201.9000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","119","488398","0.0-10.0-1.15","","","","","","","","","","reconstruct","","","","","","327.9929288185691","336.992929045809","6201.9000000059605","","","","","","","","","5","625","250","309.48500777217095","316.9527289539887","85.45744180238695","true"
"","","","","","html-keyboard-response","120","491405","0.0-10.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","121","495743","0.0-10.0-1.16","","","","","","","","","","","","","","","","635.0096988295967","344.99756428563757","4337.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","121","495743","0.0-10.0-1.16","","","","","","","","","","reconstruct","","","","","","635.0096988295967","344.99756428563757","4337.5999999940395","","","","","","","","","4","500","350","135.10234321111804","223.75436540482988","146.88354918743454","true"
"","","","","","html-keyboard-response","122","498750","0.0-10.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","123","502786","0.0-10.0-1.17","","","","","","","","","","","","","","","","607.9900000495917","383.9999685066436","4035.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","123","502786","0.0-10.0-1.17","","","","","","","","","","reconstruct","","","","","","607.9900000495917","383.9999685066436","4035.5999999940395","","","","","","","","","3","500","250","172.0983197782369","191.96827389950553","326.9249525756347","false"
"","","","","","html-button-response","124","504166","0.0-11.0","","","","1378","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are almost done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","125","507174","0.0-12.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","126","511241","0.0-12.0-1.0","","","","","","","","","","","","","","","","667.99","234.00000000022268","4067.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","126","511241","0.0-12.0-1.0","","","","","","","","","","reconstruct","","","","","","667.99","234.00000000022268","4067.199999988079","","","","","","","","","1","375","250","293.4265497530734","144.8526701184459","396.5083702337819","false"
"","","","","","html-keyboard-response","127","514246","0.0-12.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","128","518085","0.0-12.0-1.1","","","","","","","","","","","","","","","","479.9910557276551","304.9955278649147","3839.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","128","518085","0.0-12.0-1.1","","","","","","","","","","reconstruct","","","","","","479.9910557276551","304.9955278649147","3839.199999988079","","","","","","","","","1","375","250","118.52269769098321","181.4079630129659","76.84349168239655","true"
"","","","","","html-keyboard-response","129","521094","0.0-12.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","130","525407","0.0-12.0-1.2","","","","","","","","","","","","","","","","328.99280550153554","291.9930545560369","4313.0999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","130","525407","0.0-12.0-1.2","","","","","","","","","","reconstruct","","","","","","328.99280550153554","291.9930545560369","4313.0999999940395","","","","","","","","","1","375","250","62.290276741766284","315.4863001632535","340.19849187021975","false"
"","","","","","html-keyboard-response","131","528414","0.0-12.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","132","533620","0.0-12.0-1.3","","","","","","","","","","","","","","","","655.0063732135196","263.0189573748299","5205.4000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","132","533620","0.0-12.0-1.3","","","","","","","","","","reconstruct","","","","","","655.0063732135196","263.0189573748299","5205.4000000059605","","","","","","","","","4","500","350","177.74329104911553","159.76195917689645","276.20737840826644","false"
"","","","","","html-keyboard-response","133","536623","0.0-12.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","134","541219","0.0-12.0-1.4","","","","","","","","","","","","","","","","499.00999992353746","338.99996089444323","4596.0999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","134","541219","0.0-12.0-1.4","","","","","","","","","","reconstruct","","","","","","499.00999992353746","338.99996089444323","4596.0999999940395","","","","","","","","","1","375","250","152.641649362971","132.47038606482027","20.748029214621955","false"
"","","","","","html-keyboard-response","135","544223","0.0-12.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","136","548476","0.0-12.0-1.5","","","","","","","","","","","","","","","","375.9810192809169","313.9936966437154","4252.4000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","136","548476","0.0-12.0-1.5","","","","","","","","","","reconstruct","","","","","","375.9810192809169","313.9936966437154","4252.4000000059605","","","","","","","","","1","375","250","64.00121568343371","67.04180767648283","90.68740609146968","false"
"","","","","","html-keyboard-response","137","551487","0.0-12.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","138","555164","0.0-12.0-1.6","","","","","","","","","","","","","","","","545.0099994614703","328.9998962199251","3677.100000023842","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","138","555165","0.0-12.0-1.6","","","","","","","","","","reconstruct","","","","","","545.0099994614703","328.9998962199251","3677.100000023842","","","","","","","","","3","500","250","90.92240457819238","62.57845677178917","47.25358614328516","false"
"","","","","","html-keyboard-response","139","558175","0.0-12.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","140","563506","0.0-12.0-1.7","","","","","","","","","","","","","","","","427.9900024651019","355.00022202693896","5329.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","140","563506","0.0-12.0-1.7","","","","","","","","","","reconstruct","","","","","","427.9900024651019","355.00022202693896","5329.5","","","","","","","","","5","625","250","223.24422893863803","147.21237239629613","173.43895798179244","false"
"","","","","","html-keyboard-response","141","566512","0.0-12.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","142","571799","0.0-12.0-1.8","","","","","","","","","","","","","","","","659.0099999995961","391.0000028421851","5286","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","142","571799","0.0-12.0-1.8","","","","","","","","","","reconstruct","","","","","","659.0099999995961","391.0000028421851","5286","","","","","","","","","1","375","250","317.08465888665563","109.45826063435551","304.39713100747775","false"
"","","","","","html-keyboard-response","143","574808","0.0-12.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","144","579738","0.0-12.0-1.9","","","","","","","","","","","","","","","","449.00999464853817","421.99967289054104","4930.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","579738","0.0-12.0-1.9","","","","","","","","","","reconstruct","","","","","","449.00999464853817","421.99967289054104","4930.300000011921","","","","","","","","","6","625","350","190.14845484503016","98.34265330650666","174.26847217324095","false"
"","","","","","html-keyboard-response","145","582744","0.0-12.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","146","586922","0.0-12.0-1.10","","","","","","","","","","","","","","","","564.9900775677321","344.0012431162006","4177.699999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","586922","0.0-12.0-1.10","","","","","","","","","","reconstruct","","","","","","564.9900775677321","344.0012431162006","4177.699999988079","","","","","","","","","3","500","250","114.28011152274435","60.992391944789844","173.95374785157767","false"
"","","","","","html-keyboard-response","147","589928","0.0-12.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","148","593890","0.0-12.0-1.11","","","","","","","","","","","","","","","","370.01","322.99999999622906","3960.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","148","593890","0.0-12.0-1.11","","","","","","","","","","reconstruct","","","","","","370.01","322.99999999622906","3960.5","","","","","","","","","1","375","250","73.17034986556675","6.455183391295546","78.31151576153069","false"
"","","","","","html-keyboard-response","149","596903","0.0-12.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","150","600673","0.0-12.0-1.12","","","","","","","","","","","","","","","","666.0099997349223","350.9999271887154","3768.800000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","600673","0.0-12.0-1.12","","","","","","","","","","reconstruct","","","","","","666.0099997349223","350.9999271887154","3768.800000011921","","","","","","","","","4","500","350","166.0130111357891","205.05489569349075","370.50421343863746","false"
"","","","","","html-keyboard-response","151","603680","0.0-12.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","152","607483","0.0-12.0-1.13","","","","","","","","","","","","","","","","398.9929289519292","365.99292891244716","3801.600000023842","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","607483","0.0-12.0-1.13","","","","","","","","","","reconstruct","","","","","","398.9929289519292","365.99292891244716","3801.600000023842","","","","","","","","","1","375","250","118.44838621686807","264.7773671817432","199.92108634219193","true"
"","","","","","html-keyboard-response","153","610485","0.0-12.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","154","614404","0.0-12.0-1.14","","","","","","","","","","","","","","","","633.9900003953891","401.9999110751717","3918.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","154","614404","0.0-12.0-1.14","","","","","","","","","","reconstruct","","","","","","633.9900003953891","401.9999110751717","3918.300000011921","","","","","","","","","5","625","250","152.2655347541564","175.86155373637507","263.1582130250287","false"
"","","","","","html-keyboard-response","155","617409","0.0-12.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","156","624121","0.0-12.0-1.15","","","","","","","","","","","","","","","","367.00215420561426","309.988951291212","6711.4000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","624121","0.0-12.0-1.15","","","","","","","","","","reconstruct","","","","","","367.00215420561426","309.988951291212","6711.4000000059605","","","","","","","","","3","500","250","145.90099815616963","120.7223409317444","65.90996663854739","false"
"","","","","","html-keyboard-response","157","627129","0.0-12.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","158","630471","0.0-12.0-1.16","","","","","","","","","","","","","","","","353.0094837157646","418.0031716139892","3341","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","630471","0.0-12.0-1.16","","","","","","","","","","reconstruct","","","","","","353.0094837157646","418.0031716139892","3341","","","","","","","","","2","375","350","71.47037257499704","20.176987413846014","60.2298742202837","false"
"","","","","","html-keyboard-response","159","633481","0.0-12.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","160","638274","0.0-12.0-1.17","","","","","","","","","","","","","","","","615.0070304258887","407.0071114774712","4792.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","160","638274","0.0-12.0-1.17","","","","","","","","","","reconstruct","","","","","","615.0070304258887","407.0071114774712","4792.199999988079","","","","","","","","","1","375","250","286.80064105289676","296.56753333818097","211.86413605248998","true"
"","","","","","survey-text","161","774633","0.0-13.0","","","","136351","","{""Summary"":""Guess where the triangle would be when the ball falls in different direction""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
